txn_id,customer_id,amount,currency,transaction_type,flagged,date
T01385,C0097,4603.97,USD,Withdrawal,False,2024-07-31
T01386,C0065,49950.6,INR,Deposit,True,2024-01-29
T01387,C0025,24781.87,USD,Deposit,True,2024-12-26
T01388,C0039,44268.83,USD,Transfer,True,2024-04-17
T01389,C0155,45582.23,INR,Withdrawal,True,2024-03-30
T01390,C0181,11894.76,USD,Deposit,False,2024-08-07
T01391,C0053,12673.74,INR,Transfer,False,2024-01-29
T01392,C0062,4473.51,INR,Transfer,False,2024-08-16
T01393,C0028,17355.45,INR,Transfer,False,2024-02-27
T01394,C0146,34201.66,INR,Transfer,True,2024-03-25
T01395,C0005,43975.32,INR,Withdrawal,True,2024-03-09
T01396,C0047,44682.8,INR,Deposit,True,2024-12-25
T01397,C0132,36152.32,INR,Transfer,True,2024-05-20
T01398,C0030,46941.02,INR,Transfer,True,2024-12-03
T01399,C0061,12686.25,USD,Transfer,False,2024-08-23
T01400,C0150,32185.11,INR,Payment,True,2024-10-29
T01401,C0128,13809.45,INR,Withdrawal,False,2024-09-07
T01402,C0157,23714.03,INR,Transfer,True,2024-05-01
T01403,C0150,17079.45,USD,Deposit,False,2024-06-04
T01404,C0173,12907.5,INR,Withdrawal,False,2024-11-21
T01405,C0150,26192.4,INR,Payment,True,2024-04-03
T01406,C0192,14024.0,INR,Transfer,False,2024-09-14
T01407,C0095,22009.91,INR,Withdrawal,True,2024-09-18
T01408,C0107,42992.94,INR,Deposit,True,2024-07-27
T01409,C0156,26691.55,INR,Deposit,True,2024-05-01
T01410,C0047,35862.59,USD,Deposit,True,2024-01-27
T01411,C0190,3018.89,INR,Transfer,False,2024-11-20
T01412,C0199,16740.85,USD,Deposit,False,2024-02-11
T01413,C0075,44489.91,USD,Transfer,True,2024-03-30
T01414,C0079,6997.74,USD,Deposit,False,2024-11-08
T01415,C0163,36452.37,INR,Withdrawal,True,2024-05-29
T01416,C0172,13104.1,INR,Transfer,False,2024-02-07
T01417,C0160,34186.48,USD,Withdrawal,True,2024-02-09
T01418,C0081,7991.66,INR,Payment,False,2024-09-26
T01419,C0191,44261.05,INR,Deposit,True,2024-02-12
T01420,C0197,19415.97,USD,Transfer,False,2024-12-20
T01421,C0054,5098.28,USD,Withdrawal,False,2024-03-12
T01422,C0152,25852.93,INR,Deposit,True,2024-12-19
T01423,C0134,25827.2,USD,Deposit,True,2024-07-06
T01424,C0147,46390.84,INR,Payment,True,2024-02-28
T01425,C0050,35176.13,USD,Transfer,True,2024-12-02
T01426,C0080,43179.77,USD,Deposit,True,2024-03-13
T01427,C0097,13470.78,INR,Payment,False,2024-12-29
T01428,C0169,26677.83,INR,Deposit,True,2024-10-27
T01429,C0050,33612.64,INR,Payment,True,2024-01-03
T01430,C0151,18282.8,USD,Payment,False,2024-01-25
T01431,C0106,41604.0,USD,Payment,True,2024-12-31
T01432,C0001,45696.79,INR,Withdrawal,True,2024-10-24
T01433,C0090,15063.51,USD,Payment,False,2024-07-28
T01434,C0069,25653.35,INR,Deposit,True,2024-09-27
T01435,C0045,5626.27,USD,Transfer,False,2024-04-03
T01436,C0071,13251.38,USD,Transfer,True,2024-01-16
T01437,C0120,31393.86,INR,Payment,True,2024-08-18
T01438,C0027,17019.1,USD,Payment,False,2024-04-15
T01439,C0014,42891.2,USD,Withdrawal,True,2024-08-22
T01440,C0118,8254.27,USD,Transfer,False,2024-01-29
T01441,C0085,1937.25,USD,Payment,False,2024-07-07
T01442,C0040,29306.39,INR,Deposit,True,2024-09-12
T01443,C0137,233.57,USD,Withdrawal,False,2024-01-24
T01444,C0132,48220.97,INR,Transfer,True,2024-03-29
T01445,C0069,19970.61,USD,Payment,False,2024-03-18
T01446,C0194,9455.71,INR,Withdrawal,False,2024-01-17
T01447,C0111,29373.16,INR,Withdrawal,True,2024-02-06
T01448,C0166,42097.58,USD,Payment,True,2024-11-12
T01449,C0080,32823.84,INR,Transfer,True,2024-03-20
T01450,C0151,25245.1,INR,Withdrawal,True,2024-04-07
T01451,C0047,48331.21,USD,Transfer,True,2024-05-10
T01452,C0003,41505.08,INR,Deposit,True,2024-09-24
T01453,C0103,22331.03,INR,Transfer,True,2024-02-12
T01454,C0081,23368.0,USD,Payment,True,2024-10-21
T01455,C0181,19112.92,USD,Transfer,False,2024-09-03
T01456,C0154,28620.19,INR,Transfer,True,2024-02-03
T01457,C0112,12546.79,INR,Transfer,False,2024-10-04
T01458,C0198,28509.23,USD,Payment,True,2024-08-17
T01459,C0071,35665.11,INR,Withdrawal,True,2024-05-09
T01460,C0105,7634.29,USD,Payment,False,2024-10-25
T01461,C0189,47153.08,INR,Deposit,True,2024-11-10
T01462,C0014,27462.97,INR,Transfer,True,2024-12-07
T01463,C0069,46520.36,INR,Deposit,True,2024-06-02
T01464,C0163,298.11,USD,Payment,False,2024-10-20
T01465,C0023,34842.37,INR,Payment,True,2024-05-15
T01466,C0013,3502.77,INR,Transfer,False,2024-03-29
T01467,C0193,3946.36,USD,Transfer,False,2024-01-05
T01468,C0055,46891.44,INR,Deposit,True,2024-02-14
T01469,C0023,19646.88,INR,Transfer,False,2024-07-13
T01470,C0123,34004.9,USD,Payment,True,2024-08-28
T01471,C0103,6513.98,USD,Transfer,False,2024-09-30
T01472,C0102,25997.92,USD,Payment,True,2024-12-14
T01473,C0114,11380.82,INR,Deposit,False,2024-05-27
T01474,C0165,46311.73,USD,Deposit,True,2024-08-07
T01475,C0075,33083.34,USD,Deposit,True,2024-12-20
T01476,C0122,18049.82,INR,Payment,False,2024-09-27
T01477,C0029,48488.05,INR,Payment,True,2024-05-12
T01478,C0077,22851.54,INR,Transfer,True,2024-06-20
T01479,C0112,42365.62,INR,Deposit,True,2024-02-01
T01480,C0129,37015.36,INR,Deposit,True,2024-03-16
T01481,C0052,30861.13,INR,Transfer,True,2024-12-21
T01482,C0136,25246.98,INR,Transfer,True,2024-07-24
T01483,C0123,17596.56,USD,Withdrawal,False,2024-07-22
T01484,C0122,44842.33,INR,Payment,True,2024-06-09
T01485,C0032,48449.85,INR,Withdrawal,True,2024-08-23
T01486,C0183,34740.56,USD,Withdrawal,True,2024-03-16
T01487,C0024,31900.25,INR,Deposit,True,2024-11-25
T01488,C0196,11951.26,USD,Deposit,False,2024-12-01
T01489,C0148,48911.5,USD,Withdrawal,True,2024-12-31
T01490,C0037,38848.94,USD,Payment,True,2024-11-22
T01491,C0174,38042.48,INR,Transfer,True,2024-09-03
T01492,C0182,3873.75,INR,Payment,False,2024-01-25
T01493,C0130,17344.15,INR,Withdrawal,False,2024-03-02
T01494,C0008,17921.23,USD,Withdrawal,False,2024-08-03
T01495,C0141,39128.99,INR,Deposit,True,2024-03-19
T01496,C0079,18205.44,USD,Deposit,False,2024-02-16
T01497,C0036,16033.18,INR,Transfer,False,2024-03-31
T01498,C0162,28834.87,INR,Payment,True,2024-08-20
T01499,C0092,11164.9,USD,Withdrawal,False,2024-12-06
T01500,C0042,26539.7,USD,Deposit,True,2024-02-13
